1551831007040,11621.0
1551831304110,11601.0
1551831306650,11602.0
1551831309120,11601.0
1551831317120,11602.0
1551831344230,11603.0
1551831346420,11602.0
1551831371690,11604.0
1551831384960,11603.0
1551831430020,11606.0
1551831442030,11605.0
1551831459550,11606.0
1551831511870,11607.0
1551831514620,11608.0
1551831530390,11607.0
1551831532150,11606.0
1551831565700,11607.0
1551831582210,11606.0
1551831602740,11603.0
1551831690340,11604.0
1551831694350,11606.0
1551831717120,11607.0
1551831820500,11609.0
1551831885080,11611.0
1551831888580,11612.0
1551831889080,11611.0
1551832070560,11610.0
1551832206720,11608.0
1551832208470,11607.0
1551832226250,11605.0
1551832230750,11604.0
1551832357670,11602.0
1551832435010,11600.0
1551832516860,11601.0
1551832650280,11604.0
1551832761410,11605.0
1551832816180,11602.0
1551832832200,11601.0
1551832863740,11602.0
1551832889270,11601.0
1551832901530,11600.0
1551832954100,11602.0
1551833110290,11600.0
1551833196650,11602.0
1551833328890,11603.0
1551833617470,11602.0
1551833752630,11600.0
1551833824960,11599.0
1551833955120,11601.0
1551834111820,11600.0
1551834366630,11598.0
1551834370130,11597.0
1551834659240,11594.0
1551834703630,11595.0
1551834902890,11596.0
1551834907190,11595.0
1551834963960,11596.0
1551834964460,11597.0
1551834966460,11598.0
1551835102390,11597.0
1551835194750,11596.0
1551835507320,11593.0
1551835507820,11591.0
1551835513080,11593.0
1551835529850,11592.0
1551835548870,11593.0
1551835570400,11592.0
1551835669860,11591.0
1551835670110,11590.0
1551835680380,11589.0
1551835684630,11590.0
1551835713920,11592.0
1551835801780,11591.0
1551835809790,11592.0
1551835817300,11591.0
1551835835580,11589.0
1551835839080,11588.0
1551835854850,11586.0
1551835864110,11588.0
1551835869870,11590.0
1551835877130,11589.0
1551835888650,11590.0
1551835890400,11591.0
1551835953640,11593.0
1551836051260,11595.0
1551836058020,11594.0
1551836069290,11595.0
1551836084810,11596.0
1551836110090,11594.0
1551836209970,11595.0
1551836245480,11597.0
1551836281280,11599.0
1551836356880,11597.0
1551836366410,11598.0
1551836451250,11595.0
1551836464770,11594.0
1551836494300,11593.0
1551836501330,11594.0
1551836502060,11595.0
1551836592430,11593.0
1551836612210,11594.0
1551836707330,11595.0
1551836719090,11596.0
1551836784530,11598.0
1551836960860,11597.0
1551836992150,11599.0
1551837043460,11600.0
1551837112010,11601.0
1551837163010,11598.0
1551837190290,11597.0
1551837294420,11596.0
1551837319450,11595.0
1551837522500,11593.0
1551837561050,11592.0
1551837610360,11591.0
1551837612110,11592.0
1551837715740,11593.0
1551837745270,11590.0
1551837752030,11592.0
1551837768050,11593.0
1551837924220,11594.0
1551837949000,11595.0
1551837982540,11594.0
1551838052630,11591.0
1551838078410,11590.0
1551838128220,11591.0
1551838137980,11590.0
1551838280910,11589.0
1551838366400,11590.0
1551838520340,11592.0
1551838542620,11593.0
1551838599060,11592.0
1551838605310,11591.0
1551838605810,11592.0
1551838616840,11591.0
1551838765340,11594.0
1551838776100,11596.0
1551838778350,11595.0
1551838910260,11596.0
1551839020540,11595.0
1551839245240,11597.0
1551839346360,11595.0
1551839398670,11597.0
1551839481520,11598.0
1551839486030,11597.0
1551839657240,11598.0
1551839743340,11599.0
1551839781390,11600.0
1551839907920,11603.0
1551839957470,11605.0
1551839958220,11604.0
