1551917405930,7096.25
1551917406140,7096.5
1551917407320,7096.25
1551917407330,7096.5
1551917408470,7097.0
1551917409370,7096.75
1551917411770,7097.0
1551917411770,7096.75
1551917412070,7097.0
1551917412370,7096.75
1551917414270,7097.25
1551917417890,7097.5
1551917420180,7097.0
1551917420480,7097.5
1551917422090,7097.25
1551917424590,7097.5
1551917425890,7097.75
1551917429500,7097.5
1551917429900,7097.25
1551917434910,7097.5
1551917435010,7097.25
1551917438620,7097.5
1551917441620,7097.75
1551917442920,7098.0
1551917450740,7097.75
1551917452840,7097.5
1551917456150,7097.25
1551917458550,7097.0
1551917458750,7096.75
1551917459950,7096.5
1551917460060,7096.25
1551917464460,7096.5
1551917464860,7096.75
1551917466060,7097.0
1551917469270,7097.25
1551917470170,7097.0
1551917474580,7096.75
1551917478090,7097.0
1551917479490,7097.5
1551917480190,7097.25
1551917482790,7097.75
1551917485300,7097.25
1551917485400,7097.75
1551917486200,7097.25
1551917489210,7097.5
1551917493010,7097.75
1551917501030,7098.0
1551917501630,7098.5
1551917510850,7098.25
1551917512150,7098.0
1551917512650,7098.25
1551917528180,7097.5
1551917532790,7097.75
1551917546110,7097.5
1551917547910,7098.0
1551917550220,7097.75
1551917552420,7098.0
1551917552520,7098.25
1551917556330,7098.5
1551917561840,7098.75
1551917562140,7098.5
1551917563240,7098.0
1551917572860,7098.75
1551917577560,7098.5
1551917577660,7098.75
1551917579470,7099.0
1551917580270,7099.25
1551917582070,7099.75
1551917585080,7099.5
1551917586680,7099.25
1551917594390,7099.5
1551917597200,7099.75
1551917600910,7099.5
1551917604310,7099.75
1551917611730,7100.0
1551917612530,7100.5
1551917614030,7100.25
1551917629560,7100.0
1551917638570,7100.5
1551917640880,7100.75
1551917641080,7101.0
1551917646590,7101.25
1551917647690,7100.75
1551917661820,7100.5
1551917668930,7100.75
1551917670630,7100.25
1551917672240,7101.0
1551917672440,7100.75
1551917681850,7101.0
1551917687460,7100.75
1551917696180,7100.5
1551917721460,7100.0
1551917722770,7099.75
1551917726230,7100.0
1551917733540,7100.25
1551917733840,7100.5
1551917740650,7100.75
1551917748170,7100.5
1551917748270,7100.25
1551917749570,7100.75
1551917755590,7100.5
1551917755680,7100.75
1551917759190,7100.5
1551917759290,7100.25
1551917766900,7100.0
1551917785090,7099.75
1551917791840,7099.25
1551917792440,7099.0
1551917795250,7099.25
1551917812180,7099.5
1551917818890,7099.25
1551917834420,7099.0
1551917841830,7099.25
1551917844130,7099.0
1551917847340,7098.75
1551917854450,7098.25
1551917854550,7098.5
1551917855750,7098.25
1551917859560,7098.5
1551917863260,7098.75
1551917864370,7098.5
1551917872990,7098.75
1551917874580,7098.5
1551917885000,7099.25
1551917886300,7098.75
1551917888510,7099.0
1551917888810,7098.75
1551917896630,7099.0
1551917898520,7099.25
1551917901130,7099.5
1551917904940,7099.0
1551917905340,7098.75
1551917906040,7099.0
1551917930890,7098.25
1551917940300,7098.0
1551917941900,7097.75
1551917942000,7097.5
1551917944110,7097.25
1551917947410,7097.0
1551917950920,7096.75
1551917951620,7097.0
1551917952130,7096.5
1551917955330,7096.25
1551917957240,7096.5
1551917959240,7096.75
1551917960540,7096.5
1551917962740,7096.25
1551917963650,7096.5
1551917971860,7096.25
1551917974570,7096.5
1551917976470,7096.0
1551917977770,7096.5
1551917977870,7096.75
1551917978070,7096.0
1551917982380,7096.25
1551917984890,7096.0
1551917987990,7096.25
1551917989890,7095.75
1551917991400,7095.5
1551917991500,7094.75
1551917991700,7095.0
1551917991800,7095.25
1551917992200,7095.0
1551917996610,7095.25
1551917996710,7095.0
1551918000620,7094.25
1551918000820,7094.75
1551918000920,7094.5
1551918001320,7094.25
1551918004020,7094.75
1551918004720,7095.25
1551918004920,7095.0
1551918006330,7095.5
1551918006830,7095.75
1551918010740,7096.0
1551918014240,7095.75
1551918014440,7096.0
1551918015350,7096.5
1551918021960,7096.25
1551918022260,7096.5
1551918022460,7097.0
1551918022560,7097.25
1551918022760,7097.0
1551918023760,7098.0
1551918024760,7097.75
1551918025660,7098.25
1551918026170,7098.5
1551918026470,7098.25
1551918026870,7098.5
1551918034580,7099.0
1551918035380,7098.75
1551918038790,7098.5
1551918047200,7098.25
1551918048610,7098.5
1551918049310,7098.25
1551918057120,7098.0
1551918067840,7098.25
1551918068040,7098.0
1551918069650,7097.75
1551918071850,7098.0
1551918093890,7098.5
1551918094390,7098.25
1551918098300,7098.0
1551918105810,7098.25
1551918107510,7098.5
1551918109110,7098.25
1551918109920,7098.5
1551918110620,7098.75
1551918118630,7098.5
1551918119030,7098.75
1551918119930,7099.0
1551918124240,7099.25
1551918138070,7099.0
1551918158200,7099.25
1551918162310,7099.5
1551918164010,7099.25
1551918174730,7099.5
1551918176230,7099.75
1551918176440,7099.5
1551918179240,7099.75
1551918182850,7100.0
1551918183350,7099.5
1551918184950,7099.75
1551918186450,7100.0
1551918187860,7099.75
1551918188560,7100.0
1551918191970,7099.75
1551918193770,7100.0
1551918195470,7099.75
1551918200480,7099.5
1551918217310,7099.25
1551918248170,7098.75
1551918249870,7099.0
1551918263300,7099.25
